nb_points,naive_time,naive_precision,welzl_time,welzl_precision
254,0.6853657569999996,1.0,0.0017204079999828537,1.0
256,0.8233342260000427,1.0,0.0037456180000390304,1.0
255,5.851627002999976,1.0,0.006015847999947255,0.996078431372549
255,0.13981315499995617,1.0,0.0026982519999592114,0.996078431372549
255,2.089336112000069,1.0,0.0015863880000779318,1.0
252,2.927512677000095,1.0,0.0030903140000191343,1.0
255,4.671376226000007,1.0,0.0009748120000949712,1.0
256,2.2349816160000273,1.0,0.000974851000023591,1.0
255,0.07214284600001974,1.0,0.0004093050000619769,1.0
254,4.58083908499998,1.0,0.0036026629999241777,0.9960629921259843
251,1.8247333650000428,1.0,0.0024519080000118265,1.0
254,0.6079892999999856,1.0,0.0013450659999989512,1.0
255,3.096677593000095,1.0,0.0024809290000575857,0.996078431372549
255,0.18384967200006486,1.0,0.0014674560000003112,0.9921568627450981
255,0.74769931000003,1.0,0.0017085700000052384,0.996078431372549
254,0.8020950279999397,1.0,0.0017210489999115453,0.9921259842519685
256,2.7680974879999667,1.0,0.003197205999981634,0.99609375
254,6.123720158999959,1.0,0.0029575119999663,0.9960629921259843
256,4.896645657000022,1.0,0.0015430370000331095,1.0
253,9.798402910999926,1.0,0.002659728000026007,1.0
254,0.4956391209999538,1.0,0.0015901660000281481,0.9960629921259843
256,3.4302578890000177,1.0,0.00203431099998852,0.99609375
255,2.4339384739998877,1.0,0.0013580639999872801,0.996078431372549
251,3.8897268190000887,1.0,0.0008871880000924648,0.9920318725099602
254,1.301130730000068,1.0,0.002450175000035415,0.9960629921259843
254,1.689084151999964,1.0,0.003648376000001008,0.9960629921259843
253,0.9591820229999257,1.0,0.004524932999970588,1.0
254,1.5897424610000144,1.0,0.005590804000007665,1.0
254,1.9232945810000501,1.0,0.0010841499999969528,0.9960629921259843
255,1.891267849999963,1.0,0.0009616090000008626,0.996078431372549
255,3.02710463599999,1.0,0.003985688000057053,0.996078431372549
253,2.2418272280000338,1.0,0.0027038349999202183,0.9920948616600791
249,1.0260759349999944,1.0,0.004068318999998155,1.0
255,2.4269399969999768,1.0,0.002927107999994405,1.0
253,2.258940918999997,1.0,0.005112197000016749,1.0
254,5.863543346000029,1.0,0.0041485780000130035,1.0
254,1.0347856070000034,1.0,0.003397000999939337,0.9960629921259843
255,4.701626622999925,1.0,0.0031705379999493744,0.9921568627450981
254,0.6340150649999714,1.0,0.003959785999995802,1.0
255,0.644507568999984,1.0,0.003642821999960688,0.9921568627450981
255,0.7685892120000517,1.0,0.005064175000029536,0.996078431372549
255,1.0104508949999627,1.0,0.003502311000033842,1.0
256,4.4016023029998905,1.0,0.0016117940000413,0.9921875
256,0.4675554649999185,1.0,0.0059818720000066605,1.0
254,1.7848666060000369,1.0,0.004535768999971879,0.9960629921259843
256,1.1956927090000136,1.0,0.0019337969999924098,0.99609375
255,2.0329802190000237,1.0,0.003850683999985449,0.996078431372549
255,1.1653487619998941,1.0,0.0055379170000833255,0.996078431372549
256,0.40378458099996806,1.0,0.0019064959999468556,0.99609375
255,11.924416921999978,1.0,0.0018335350000597828,1.0
254,1.8108174420000296,1.0,0.005918038000004344,1.0
253,6.41632465400005,1.0,0.0030487940000512026,1.0
254,0.3426076010000543,1.0,0.0026549809999778518,0.9960629921259843
256,0.8075350289999506,1.0,0.004068133000032503,0.9921875
255,2.860447098999998,1.0,0.002192147000073419,1.0
253,3.890942314999961,1.0,0.0014174209999282539,0.9960474308300395
252,8.910201254000071,1.0,0.002293097000006128,0.996031746031746
253,1.5348221039999999,1.0,0.0030742339999960677,0.9960474308300395
254,3.077310652999927,1.0,0.004591064999999617,0.9960629921259843
254,0.41723326100009217,1.0,0.0020889949998945667,1.0
254,0.18646605700007512,1.0,0.0026968710000119245,0.9960629921259843
253,5.487686671999995,1.0,0.0047188459999460974,1.0
256,5.0288699420000285,1.0,0.0022133259999463917,0.9921875
254,1.5177911810000069,1.0,0.0033908350000046994,0.9960629921259843
251,3.5690411450000283,1.0,0.0018420139999761886,1.0
254,0.02699827899994034,1.0,0.0030595819999916785,1.0
254,2.3225690199999462,1.0,0.001367370000025403,1.0
256,1.3660374590000401,1.0,0.0019974449999153876,1.0
252,0.9185725029999503,1.0,0.001332980000029238,0.9920634920634921
254,5.786188448999951,1.0,0.001588372000014715,0.9960629921259843
253,1.183048562999943,1.0,0.004517813000006754,1.0
254,2.5486982420000004,1.0,0.002672659000040767,1.0
255,1.2381057389999341,1.0,0.0010900679999394924,1.0
251,0.5478517689999762,1.0,0.001951054000073782,1.0
256,0.15192609599989737,1.0,0.0024318069999935688,0.99609375
253,1.3316334170000346,1.0,0.004458961999944222,1.0
256,3.972717559999978,1.0,0.0014051590000008218,1.0
255,4.589324087000023,1.0,0.003936758000008922,1.0
252,1.1146072640000284,1.0,0.005553977999966264,1.0
254,4.19314693900003,1.0,0.004827353999985462,1.0
256,2.2552182199999606,1.0,0.0017180419999931473,0.99609375
256,1.6784788149999486,1.0,0.0012724279999929422,0.99609375
256,0.4848022050000509,1.0,0.0010414869999522125,0.99609375
256,0.13744533800002046,1.0,0.002481846999899062,1.0
255,1.1117988680000508,1.0,0.0015958110000156012,0.996078431372549
256,8.836219580000034,1.0,0.00282168899991575,0.9921875
256,3.9009692240000504,1.0,0.0047339409999267446,0.99609375
253,3.7113687919999165,1.0,0.0011273769999888827,1.0
251,1.132769727999971,1.0,0.0038243750000219734,0.9960159362549801
256,3.0664162969999325,1.0,0.004919702000051984,0.9921875
254,0.6760352919999377,1.0,0.00689930499993352,1.0
256,0.4860272990000567,1.0,0.0017518220000738438,1.0
254,0.26507735200004845,1.0,0.00227504500003306,0.9960629921259843
254,0.002669406999984858,1.0,0.003078340999991269,1.0
251,1.2841373960000055,1.0,0.003036560000055033,0.9960159362549801
253,3.2891337539999768,1.0,0.0009694870000203082,0.9920948616600791
255,0.08823414699998011,1.0,0.001722020999977758,0.996078431372549
254,0.4548679680000305,1.0,0.005237463999947067,0.9960629921259843
255,2.688623399999983,1.0,0.0010544769999114578,0.996078431372549
254,4.100926094999977,1.0,0.003760034000038104,1.0
254,3.285032278000017,1.0,0.002994569999941632,0.9960629921259843
255,1.2630071769999631,1.0,0.0008691250000083528,0.9921568627450981
253,0.3265723160000107,1.0,0.0007229750000306012,1.0
255,1.2748076139999966,1.0,0.003493972000001122,0.996078431372549
256,0.7558748099999093,1.0,0.001063596999983929,0.99609375
253,5.99667891699994,1.0,0.0011654280000357176,0.9920948616600791
253,1.531141381999987,1.0,0.0012482380000164994,0.9920948616600791
255,5.525323430999947,1.0,0.0025014149999833535,1.0
254,4.939566318999937,1.0,0.0016794900000149937,0.9960629921259843
255,1.8033099380000976,1.0,0.0021331940000663963,1.0
255,1.8706494830000793,1.0,0.003084489000002577,1.0
253,3.3621192670000255,1.0,0.0012759479999431278,0.9960474308300395
254,1.5290738769999734,1.0,0.003273470000067391,0.9960629921259843
253,0.7254169999999931,1.0,0.0019326520000504388,1.0
254,0.6005723749999561,1.0,0.0024567350000097576,0.9960629921259843
256,0.5113910009999927,1.0,0.004288945999974203,0.99609375
254,1.5079254309999897,1.0,0.001269397999976718,0.9960629921259843
256,4.20213485499994,1.0,0.0012869180000052438,1.0
255,1.4022434649999695,1.0,0.002252243999919301,1.0
254,4.4942407030000595,1.0,0.0022758839999141856,0.9921259842519685
253,7.453034362000039,1.0,0.0038280229999827498,0.9960474308300395
256,1.2460847319999857,1.0,0.0038896429999795146,1.0
256,0.44527892300004623,1.0,0.0030367779999096456,0.99609375
254,3.415839942000048,1.0,0.0005880740000065998,0.9960629921259843
253,0.24929098300003716,1.0,0.002639346000023579,0.9960474308300395
254,10.633357778999994,1.0,0.0015606090000801487,0.9921259842519685
256,0.251520260999996,1.0,0.0011179460000221297,1.0
256,0.2128834900000811,1.0,0.0007567639999024323,0.99609375
255,0.4178692720000754,1.0,0.00318574899995383,0.996078431372549
253,1.8049017050000202,1.0,0.0017184899999165282,0.9960474308300395
253,4.568664066999986,1.0,0.001801270999976623,0.9960474308300395
255,3.5621878829999787,1.0,0.001611798999988423,0.996078431372549
256,5.130000890000019,1.0,0.001520568999922034,0.99609375
253,0.9351069049999978,1.0,0.002937027000029957,1.0
253,1.5502567270000327,1.0,0.0027833460000010746,1.0
256,2.8264132629999494,1.0,0.0031977789999473316,0.99609375
253,4.369266991000018,1.0,0.002541215000064767,0.9960474308300395
254,0.3253686830000788,1.0,0.004958299000008992,1.0
256,5.623614994999912,1.0,0.0029559470000322108,1.0
255,0.859659392000026,1.0,0.002027111999950648,1.0
256,8.255223182999998,1.0,0.0027629859999933615,0.99609375
255,0.25235332900001595,1.0,0.0019423510000251554,0.996078431372549
254,0.9132958099999087,1.0,0.0005849440000247341,1.0
253,2.4310974100000067,1.0,0.001343378000001394,1.0
252,1.560181938000028,1.0,0.0010075559999904726,0.9920634920634921
254,0.5160487450000346,1.0,0.0017249499999252293,0.9960629921259843
254,2.0134394450000173,1.0,0.0027747159999762516,1.0
254,3.53196758699994,1.0,0.0013529880000078265,1.0
255,2.475496956000029,1.0,0.003620711000053234,0.9921568627450981
255,5.863169314999936,1.0,0.0016896000000770073,1.0
252,4.0215708970000605,1.0,0.0020109719999936715,0.9920634920634921
253,3.2657589850000477,1.0,0.0010468259999925067,1.0
253,9.710985448999963,1.0,0.004095103000054223,1.0
255,1.07893862800006,1.0,0.0023171430000274995,0.9921568627450981
252,1.9236417020000545,1.0,0.0010841559999335004,0.9920634920634921
253,0.44253436199994667,1.0,0.0022555330000386675,0.9960474308300395
253,6.717554191999966,1.0,0.0028910859999768945,1.0
253,2.5714776510000092,1.0,0.001903870999967694,0.9960474308300395
255,2.552455716000054,1.0,0.0027058850000685197,1.0
256,1.5051521379999713,1.0,0.0013376970000535948,1.0
254,2.9019410209999705,1.0,0.002272351999977218,1.0
255,1.9595230189999029,1.0,0.0007323739999947065,0.996078431372549
256,2.322158510999998,1.0,0.002925287000039134,1.0
255,3.212270346999958,1.0,0.003384218999940458,0.996078431372549
254,3.124194109999962,1.0,0.00369488100000126,1.0
256,1.8687511830000858,1.0,0.0013091569999232888,1.0
254,3.8226316089999273,1.0,0.0014875489999894853,1.0
255,1.5136612920000516,1.0,0.002328532999968047,1.0
256,0.017682799000112936,1.0,0.0009584459999132378,1.0
253,6.99074976299994,1.0,0.003395779000015864,1.0
255,10.382394026999918,1.0,0.0038937120000355208,0.996078431372549
256,0.6562293620000901,1.0,0.001986461000001327,0.99609375
254,1.1626673529999607,1.0,0.0022699429999875065,0.9960629921259843
256,0.17536668000002464,1.0,0.0015608889999612074,0.9921875
255,1.712975732000018,1.0,0.0031632069999432133,0.9921568627450981
255,7.184627239999941,1.0,0.0018656099999816433,0.996078431372549
254,1.500802644999908,1.0,0.0017951999999468171,0.9960629921259843
254,7.379256664999957,1.0,0.0007600139999794919,0.9921259842519685
253,1.145902402000047,1.0,0.001445148000016161,0.9960474308300395
256,0.6093854199999669,1.0,0.001931549999994786,0.99609375
256,2.096297292000031,1.0,0.002392363000012665,1.0
255,0.2513650509999934,1.0,0.006192284999997355,1.0
251,4.572853166999948,1.0,0.0020000110000637505,0.9960159362549801
256,0.23794807500007664,1.0,0.0021893919999911304,0.9921875
256,0.1186067409998941,1.0,0.0047967159999871,0.9921875
256,0.33073172500007786,1.0,0.001561767999987751,0.99609375
252,0.2677339680000159,1.0,0.0013701469999887195,1.0
252,7.457107706999977,1.0,0.001157776000013655,1.0
255,1.5321618870000293,1.0,0.00053981299993211,1.0
253,0.984756268999945,1.0,0.0037738409999974465,1.0
255,9.028712866999967,1.0,0.00370288999999957,1.0
254,0.5308317669999951,1.0,0.0025093040000001565,1.0
256,0.7602934599999571,1.0,0.0026256549999743584,1.0
253,0.6670065810000096,1.0,0.0022478820000060296,1.0
256,2.417900752000037,1.0,0.0016743290000249544,1.0
252,4.026984562999928,1.0,0.001134277000005568,0.9920634920634921
255,0.4250335269999823,1.0,0.0026557539999885194,1.0
254,3.490578602000028,1.0,0.003454047999980503,1.0
255,0.2551478189999443,1.0,0.0016826490000312333,0.996078431372549
253,0.46992034799995963,1.0,0.0035665589999780423,0.9960474308300395
255,1.372454859999948,1.0,0.004548775000102978,0.996078431372549
254,3.7678158869999834,1.0,0.005307829000003039,0.9921259842519685
254,0.1890719780000154,1.0,0.0014567779999197228,0.9960629921259843
253,0.7810875769999939,1.0,0.0015105680000715438,1.0
256,1.4216726380000182,1.0,0.0030231569999159547,1.0
254,4.6103328260001035,1.0,0.0027086350000899984,0.9960629921259843
256,0.8375929690000703,1.0,0.001912541000137935,1.0
252,1.3846199970000725,1.0,0.0028430659999685304,0.9920634920634921
252,1.2556997760000286,1.0,0.0030028159999346826,0.9920634920634921
253,2.331046837000031,1.0,0.0022040610001567984,0.9960474308300395
255,3.7508445309999843,1.0,0.0032823180001742003,0.996078431372549
255,0.947246775999929,1.0,0.0025410959999589977,0.9921568627450981
252,0.0272646830001122,1.0,0.0018397260000710958,1.0
255,3.793522074000066,1.0,0.0012697479999133066,0.9921568627450981
254,1.8304501689999597,1.0,0.0019565180000427063,0.9921259842519685
254,1.1430964169999243,1.0,0.0026408169999285747,1.0
255,0.8227577650000057,1.0,0.001113926000016363,0.996078431372549
254,0.0157217529999798,1.0,0.0012701180000931345,1.0
256,2.387749812000038,1.0,0.0032802660000470496,0.99609375
251,1.6016896050000469,1.0,0.004999519999955737,0.9960159362549801
253,0.6557339979999597,1.0,0.004362060999937967,1.0
254,4.296546659000114,1.0,0.002300661999925069,1.0
255,1.2544168010001613,1.0,0.0035273890000553365,1.0
255,0.24142199800007802,1.0,0.001322818000062398,0.9921568627450981
255,4.407108997000023,1.0,0.0033710059999521036,0.996078431372549
253,4.851315941000166,1.0,0.0010153040000204783,0.9960474308300395
254,0.5371175930001755,1.0,0.002609475000099337,1.0
255,0.41479485299987573,1.0,0.0014234789998681663,0.9921568627450981
255,1.0602314330001263,1.0,0.0032749249999142194,0.996078431372549
256,3.065000865999991,1.0,0.003770860000031462,0.99609375
254,2.6944560720000936,1.0,0.00390838199996324,0.9960629921259843
256,3.851709759999949,1.0,0.005258199999843782,0.99609375
256,2.740465274999906,1.0,0.008707484000069599,0.99609375
256,0.4211702210000112,1.0,0.0031166310000116937,1.0
253,3.1916051580001294,1.0,0.0034967750000305386,0.9960474308300395
254,4.460681927999985,1.0,0.0024554219999117777,0.9960629921259843
255,0.5917527359999895,1.0,0.003157420999968963,0.996078431372549
253,0.2661756530001185,1.0,0.0042050450001624995,0.9960474308300395
256,3.117105790000096,1.0,0.002079087000083746,0.99609375
255,0.0380324190000465,1.0,0.0026093830001627794,1.0
252,0.44458476600016184,1.0,0.002406500999995842,0.996031746031746
254,1.9510546530000283,1.0,0.0022917290000350476,1.0
255,0.31044488800012005,1.0,0.00291557700006706,1.0
253,2.6120621170000504,1.0,0.005503559999851859,1.0
255,5.596124003999876,1.0,0.0018578629999410623,1.0
255,2.082957575000137,1.0,0.004242882999960784,1.0
256,4.899146251000047,1.0,0.0018218919999526406,1.0
254,5.23322076400018,1.0,0.002073134999818649,0.9960629921259843
256,1.4584002710000732,1.0,0.0006154669999887119,0.9921875
255,0.1453903110000283,1.0,0.0013193570000566979,0.996078431372549
255,7.769398639999963,1.0,0.0008211599999867758,0.996078431372549
256,0.6526738699999441,1.0,0.0032504890000382147,0.99609375
255,3.4305366040000536,1.0,0.0010370819998115621,0.9921568627450981
256,5.1988254790001065,1.0,0.00242619900018326,1.0
255,0.2683640520001518,1.0,0.0011350930001299275,0.9921568627450981
253,1.450496017999967,1.0,0.0026631519999682496,0.9960474308300395
254,7.195255515999861,1.0,0.002671292000059111,1.0
254,3.7955760670001837,1.0,0.0021422449999590754,1.0
255,0.08730924200017398,1.0,0.0021614350000618288,1.0
256,3.547533569000052,1.0,0.0013058250001449778,1.0
256,0.15451135799980875,1.0,0.0034138690000418137,1.0
254,3.2260739800001375,1.0,0.001768670999808819,1.0
256,3.387740653000037,1.0,0.001823639999884108,1.0
255,0.8997127190000356,1.0,0.0010331009998481022,0.996078431372549
251,0.08509239700015314,1.0,0.0023863369999617134,0.9960159362549801
254,5.597188618000018,1.0,0.0019168720000379835,1.0
252,0.97435652199988,1.0,0.0023375159998977324,0.996031746031746
253,0.1313229450001927,1.0,0.0008510090001436765,0.9960474308300395
254,4.331471205000071,1.0,0.003520749000017531,1.0
254,0.19719935600005556,1.0,0.002787051000041174,1.0
